Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Mathematics,Evening,Associate's degree,,High School diploma,High School diploma,Librarian,Carpenter,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,1
Married,In-person,2,Physics,Daytime,Master's degree,,PhD,Master's degree,Psychologist,Psychiatrist,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,12%,$70,0,0,1
Divorced,Hybrid,3,Chemistry,Evening,Bachelor's degree,,High School diploma,High School diploma,Pharmacist,Dentist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,1
Single,Online,1,Engineering,Daytime,High School diploma,,Associate's degree,Associate's degree,Veterinarian,Farmer,No,No,Yes,No,24,No,,,,,,,,,,,,,9%,14%,$80,0,0,1
Married,In-person,2,Literature,Evening,Bachelor's degree,,Master's degree,PhD,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Economics,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Nursing,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Education,Evening,High school diploma,,Bachelor's degree,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,1
Single,Online,1,Sociology,Daytime,Associate's degree,,Master's degree,PhD,Scientist,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,0,0,1
Married,In-person,2,History,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Master's degree,,PhD,Master's degree,Engineer,Doctor,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,10%,$60,0,0,1
Single,Online,1,Mathematics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,1
Married,In-person,2,Art,Daytime,Associate's degree,,Master's degree,PhD,Scientist,Engineer,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,0,0,1
Divorced,Hybrid,3,Physics,Evening,High school diploma,,Bachelor's degree,High school diploma,Nurse,Police officer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,1
Single,Online,1,Chemistry,Daytime,Master's degree,,PhD,Master's degree,Engineer,Doctor,No,No,Yes,No,23,No,,,,,,,,,,,,,9%,14%,$80,0,0,1
Married,In-person,2,Geography,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.2%,0,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,Bachelor's degree,Librarian,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,4%,3.6%,0,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Scientist,Researcher,No,No,Yes,No,26,No,,,,,,,,,,,,,2%,5%,4.2%,0,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,PhD,Master's degree,Judge,Lawyer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,1%,6%,4.5%,0,0,1
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Social worker,Psychologist,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,5%,4.2%,0,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,CEO,Entrepreneur,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,6%,4.7%,0,0,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Musician,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,4.8%,0,0,1
Divorced,Hybrid,3,History,Evening,High School diploma,,Associate's degree,Bachelor's degree,Historian,Archaeologist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,2%,5%,4.5%,0,0,1
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,32,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Astronomer,Physicist,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,$40,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,4%,$45,0,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,Bachelor's degree,Professor,Architect,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$50,0,0,1
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,0,0,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,0,0,1
Single,Online,1,Environmental Science,Evening,High School diploma,,Bachelor's degree,Associate's degree,Biologist,Pilot,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,2%,5%,$65,0,0,1
Married,In-person,2,Linguistics,Daytime,Master's degree,,High School diploma,Bachelor's degree,Translator,Diplomat,No,No,Yes,No,29,No,,,,,,,,,,,,,3%,4%,$70,0,0,1
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,Bachelor's degree,High School diploma,Archaeologist,Historian,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,1%,6%,$75,0,0,1
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,35,No,,,,,,,,,,,,,2%,5%,$80,0,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,High school diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,1
Single,Online,1,Education,Daytime,Associate's degree,,Master's degree,PhD,Professor,Scientist,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,8%,$50,0,0,1
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Librarian,Writer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,10%,$60,0,0,1
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,High school diploma,Translator,Musician,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,1
Married,In-person,2,Environmental Science,Daytime,Associate's degree,,Master's degree,PhD,Biologist,Environmentalist,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,0,0,1
Divorced,Hybrid,3,Anthropology,Evening,Bachelor's degree,,PhD,Master's degree,Archaeologist,Historian,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,1
Single,Online,1,Public Health,Daytime,Master's degree,,Bachelor's degree,PhD,Nutritionist,Dentist,No,No,Yes,No,25,No,,,,,,,,,,,,,9%,14%,$80,0,0,1
Married,In-person,2,Political Science,Evening,High school diploma,,Master's degree,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,7%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,8%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,6%,$40,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Chef,Pilot,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,10%,7%,$45,0,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,26,No,,,,,,,,,,,,,11%,8%,$50,0,0,1
Married,In-person,2,Sociology,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Firefighter,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,12%,9%,$55,0,0,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Historian,Archaeologist,No,No,Yes,No,30,No,,,,,,,,,,,,,13%,10%,$60,0,0,1
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,Associate's degree,Translator,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,14%,11%,$65,0,0,1
Married,In-person,2,Environmental Science,Daytime,Master's degree,,High school diploma,Bachelor's degree,Gardener,Carpenter,No,No,Yes,No,29,No,,,,,,,,,,,,,15%,12%,$70,0,0,1
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,Bachelor's degree,High school diploma,Social worker,Electrician,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,16%,13%,$75,0,0,1
Single,Online,1,Public Health,Daytime,PhD,,Master's degree,PhD,Nutritionist,Dentist,No,No,Yes,No,32,No,,,,,,,,,,,,,17%,14%,$80,0,0,1
Married,In-person,2,Political Science,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Education,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Economics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Accountant,Business owner,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,1
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,0,0,1
Married,In-person,2,History,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,10%,$60,0,0,1
Single,Online,1,Mathematics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,1
Married,In-person,2,Chemistry,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Pilot,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,0,0,1
Divorced,Hybrid,3,Physics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,1
Single,Online,1,Environmental Science,Daytime,PhD,,Master's degree,PhD,Biologist,Geologist,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,14%,$80,0,0,1
Married,In-person,2,Anthropology,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Social,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,High school diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.5%,7%,$45,0,0,1
Single,Online,1,Education,Daytime,Associate's degree,,Master's degree,PhD,Professor,Scientist,No,No,Yes,No,23,No,,,,,,,,,,,,,0.2%,8%,$50,0,0,1
Married,In-person,2,Sociology,Evening,High school diploma,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.1%,9%,$55,0,0,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Librarian,Writer,No,No,Yes,No,21,No,,,,,,,,,,,,,0.05%,10%,$60,0,0,1
Single,Online,1,Linguistics,Evening,Master's degree,,Bachelor's degree,PhD,Translator,Diplomat,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,0.02%,11%,$65,0,0,1
Married,In-person,2,Environmental Science,Daytime,Associate's degree,,High school diploma,Bachelor's degree,Gardener,Farmer,No,No,Yes,No,26,No,,,,,,,,,,,,,0.01%,12%,$70,0,0,1
Divorced,Hybrid,3,Anthropology,Evening,High school diploma,,Bachelor's degree,High school diploma,Archaeologist,Historian,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,0.005%,13%,$75,0,0,1
Single,Online,1,Public Health,Daytime,Bachelor's degree,,Master's degree,PhD,Nutritionist,Dentist,No,No,Yes,No,25,No,,,,,,,,,,,,,0.002%,14%,$80,0,0,1
Married,In-person,2,Political Science,Evening,High school diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In person,2,Education,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Economics,Evening,High school diploma,,Bachelor's degree,Master's degree,Accountant,Professor,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,0,0,1
Single,Online,1,Medicine,Daytime,Associate's degree,,Master's degree,PhD,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,2%,$50,0,0,1
Married,In person,2,Law,Evening,Bachelor's degree,,PhD,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,2%,3%,$55,0,0,1
Divorced,Hybrid,3,Sociology,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Social worker,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,1%,4%,$60,0,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,1%,$65,0,0,1
Married,In person,2,Environmental Science,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Pilot,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,2%,$70,0,0,1
Divorced,Hybrid,3,History,Evening,High school diploma,,Bachelor's degree,Master's degree,Librarian,Writer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,3%,$75,0,0,1
Single,Online,1,Public Health,Daytime,Associate's degree,,Master's degree,PhD,Doctor,Engineer,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,4%,$80,0,0,1
Married,In person,2,Mathematics,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Engineer,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Nurse,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Education,Evening,Associate's Degree,,Master's Degree,PhD,Teacher,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Economics,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Economist,Banker,No,No,Yes,No,27,No,,,,,,,,,,,,,0.5%,7%,$45,0,0,1
Single,Online,1,Engineering,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Engineer,Scientist,No,No,Yes,No,21,No,,,,,,,,,,,,,0.2%,8%,$50,0,0,1
Married,In-person,2,Sociology,Evening,Associate's Degree,,Master's Degree,PhD,Social Worker,Lawyer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,0.1%,9%,$55,0,0,1
Divorced,Hybrid,3,Environmental Science,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Environmental Scientist,Biologist,No,No,Yes,No,26,No,,,,,,,,,,,,,0.05%,10%,$60,0,0,1
Single,Online,1,Fine Arts,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Artist,Writer,No,No,Yes,No,19,No,,,,,,,,,,,,,0.02%,11%,$65,0,0,1
Married,In-person,2,History,Evening,Associate's Degree,,Master's Degree,PhD,Historian,Politician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.01%,12%,$70,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Linguist,Translator,No,No,Yes,No,28,No,,,,,,,,,,,,,0.005%,13%,$75,0,0,1
Single,Online,1,Mathematics,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Mathematician,Statistician,No,No,Yes,No,20,No,,,,,,,,,,,,,0.002%,14%,$80,0,0,1
Married,In-person,2,Physics,Evening,Associate's Degree,,Master's,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,2.7%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.8%,2.9%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,23,No,,,,,,,,,,,,,3.5%,3.2%,3.1%,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,2.7%,2.8%,0,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Scientist,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.2%,0,0,1
Married,In-person,2,Sociology,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,3.2%,3.1%,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Social worker,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2.5%,2.7%,0,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Dentist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4.5%,2.8%,2.9%,0,0,1
Married,In-person,2,Linguistics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Writer,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,3.5%,3.2%,3.1%,0,0,1
Divorced,Hybrid,3,Environmental Science,Evening,High School diploma,,Associate's degree,High School diploma,Biologist,Farmer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,5.5%,2.7%,2.8%,0,0,1
