Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Education,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Pilot,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,1
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Librarian,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,1
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Social worker,Firefighter,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,1,0,1
Single,Online,1,Mathematics,Evening,Bachelor's degree,,High School diploma,High School diploma,Accountant,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$65,1,0,1
Married,In-person,2,Chemistry,Daytime,Master's degree,,PhD,Master's degree,Doctor,Scientist,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,4%,$70,1,0,1
Divorced,Hybrid,3,Physics,Evening,High School diploma,,Associate's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$75,1,0,1
Single,Online,1,Environmental Science,Daytime,PhD,,Bachelor's degree,Master's degree,Engineer,Scientist,No,No,Yes,No,25,No,,,,,,,,,,,,,1%,6%,$80,1,0,1
Married,In-person,2,Geography,Evening,Bachelor's degree,,High School diploma,High School diploma,Teacher,Account,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,6%,3%,$22,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Lawyer,Doctor,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,$18,1,0,1
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,Yes,Yes,No,Yes,19,Yes,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,High School Diploma,Master's Degree,Teacher,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,3%,$22,1,0,1
Divorced,Hybrid,3,Economics,Evening,Associate's Degree,,Bachelor's Degree,PhD,Nurse,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,1%,$18,1,0,1
Single,Online,1,Education,Daytime,High School Diploma,,Master's Degree,PhD,Lawyer,Doctor,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Sociology,Evening,Bachelor's Degree,,High School Diploma,Bachelor's Degree,Chef,Architect,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,$22,1,0,1
Divorced,Hybrid,3,Communication,Daytime,Associate's Degree,,Master's Degree,PhD,Teacher,Engineer,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,1%,$18,1,0,1
Single,Online,1,Marketing,Evening,High School Diploma,,Bachelor's Degree,Master's Degree,Nurse,Accountant,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,History,Daytime,Bachelor's Degree,,High School Diploma,Bachelor's Degree,Lawyer,Doctor,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,3%,$22,1,0,1
Divorced,Hybrid,3,Art,Evening,Associate's Degree,,Master's Degree,PhD,Chef,Architect,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,1%,$18,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,4%,$45,1,0,1
Single,Online,1,Medicine,Daytime,High school diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,3%,$50,1,0,1
Married,In-person,2,Law,Evening,Associate's degree,,High school diploma,High school diploma,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,2%,$55,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,1%,$60,1,0,1
Single,Online,1,Engineering,Evening,PhD,,Bachelor's degree,Master's degree,Architect,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,0%,$65,1,0,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High school diploma,High school diploma,Farmer,Fisherman,No,No,Yes,No,27,No,,,,,,,,,,,,,4%,2%,$70,1,0,1
Divorced,Hybrid,3,History,Evening,Master's degree,,PhD,Master's degree,Writer,Editor,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,3%,$75,1,0,1
Single,Online,1,Mathematics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Dentist,Pharmacist,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,4%,$80,1,0,1
Married,In-person,2,Physics,Evening,Associate's degree,,High school diploma,High school diploma,Librarian,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,2%,$23,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,2.5%,$27,1,0,1
Divorced,Hybrid,3,Education,Evening,High school diploma,,Bachelor's degree,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,3%,$24,1,0,1
Single,Online,1,Medicine,Daytime,Associate's degree,,Master's degree,PhD,Doctor,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,$26,1,0,1
Married,In-person,2,Law,Evening,High school diploma,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,2.5%,$28,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.5%,$25,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,2%,$27,1,0,1
Married,In-person,2,History,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,28,No,,,,,,,,,,,,,3%,2.5%,$30,1,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,5%,3%,$26,1,0,1
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Engineer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,$28,1,0,1
Married,In-person,2,Art,Evening,High school diploma,,PhD,Master's degree,Artist,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,3.0%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,2.0%,1,0,1
Single,Online,1,Engineering,Daytime,Master's degree,,PhD,PhD,Scientist,Engineer,No,No,Yes,No,23,Yes,,,,,,,,,,,,,3%,0.5%,2.2%,1,0,1
Married,In-person,2,Nursing,Evening,Bachelor's degree,,High School diploma,Associate's degree,Secretary,Chef,Yes,Yes,No,Yes,27,No,,,,,,,,,,,,,7%,4%,3.5%,1,0,1
Divorced,Hybrid,3,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,24,Yes,,,,,,,,,,,,,5%,2%,2.8%,1,0,1
Single,Online,1,Marketing,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Artist,Musician,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,1%,2.1%,1,0,1
Married,In-person,2,Education,Evening,Master's degree,,PhD,PhD,Researcher,Scientist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,3.2%,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,2%,2.7%,1,0,1
Single,Online,1,History,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Architect,Engineer,No,No,Yes,No,22,Yes,,,,,,,,,,,,,3%,0.5%,2.3%,1,0,1
Married,In-person,2,Communication,Evening,High School diploma,,Master's degree,PhD,Psychologist,Psychiatrist,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,7%,4%,3.7%,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Translator,Interpreter,No,No,Yes,No,25,Yes,,,,,,,,,,,,,5%,2%,2.9%,1,0,1
Single,Online,1,Environmental Science,Daytime,PhD,,Bachelor's degree,Master's degree,Biologist,Chemist,No,No,Yes,No,24,Yes,,,,,,,,,,,,,3%,0.5%,2.4%,1,0,1
Married,In-person,2,Mathematics,Evening,Master's degree,,PhD,PhD,Mathematician,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,8%,$50,1,0,1
Married,In-person,2,Medicine,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,1,0,1
Single,Online,1,Law,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,1
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,32,No,,,,,,,,,,,,,7%,12%,$70,1,0,1
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,1
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,33,No,,,,,,,,,,,,,9%,14%,$80,1,0,1
Married,In-person,2,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,2.2%,$23,1,0,1
Married,In-person,2,Education,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,4.5%,2.8%,$26,1,0,1
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,1
Single,Online,1,Sociology,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Social worker,Businessman,No,No,Yes,No,21,No,,,,,,,,,,,,,6.5%,2.6%,$21,1,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4.2%,2.9%,$27,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Librarian,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,7.5%,2.4%,$24,1,0,1
Single,Online,1,Mathematics,Evening,PhD,,Master's degree,PhD,Researcher,Consultant,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,8%,2.7%,$28,1,0,1
Married,In-person,2,Chemistry,Daytime,Bachelor's degree,,High School diploma,High School diploma,Pharmacist,Veterinarian,No,No,Yes,No,29,No,,,,,,,,,,,,,4.8%,3%,$29,1,0,1
Divorced,Hybrid,3,Physics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Psychiatrist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8.5%,2.5%,$25,1,0,1
Single,Online,1,Environmental Science,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Environmentalist,Architect,No,No,Yes,No,22,No,,,,,,,,,,,,,9%,2.8%,$30,1,0,1
Married,In-person,2,Geography,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,1
Married,In-person,2,Education,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,3.5%,2.8%,$24,1,0,1
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,2.3%,$21,1,0,1
Single,Online,1,Medicine,Daytime,High School diploma,,Associate's degree,Associate's degree,Artist,Musician,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,3%,$25,1,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,3%,$26,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High School diploma,High School diploma,Secretary,Mechanic,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Pilot,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,5%,2.2%,$23,1,0,1
Married,In-person,2,Environmental Science,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Veterinarian,Farmer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,2.8%,$24,1,0,1
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,High School diploma,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4.5%,2.3%,$21,1,0,1
Single,Online,1,Mathematics,Daytime,High School diploma,,Associate's degree,Associate's degree,Social worker,Electrician,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Lawyer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Architect,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Chef,Pilot,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Scientist,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,1,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,10%,$60,1,0,1
Single,Online,1,Law,Evening,Bachelor's degree,,Master's degree,PhD,Judge,Politician,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,1
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Biologist,Geologist,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,12%,$70,1,0,1
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,Associate's degree,Archaeologist,Historian,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,1
Single,Online,1,Communication,Daytime,Master's degree,,PhD,Master's degree,Journalist,Editor,No,No,Yes,No,27,No,,,,,,,,,,,,,9%,14%,$80,1,0,1
Married,In-person,2,Music,Evening,PhD,,Bachelor's degree,Master's degree,Musician,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,0.5%,5%,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Business owner,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,0.3%,6%,1,0,1
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,0.2%,7%,1,0,1
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,0.5%,0.1%,8%,1,0,1
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.3%,0.05%,9%,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,23,No,,,,,,,,,,,,,0.2%,0.03%,10%,1,0,1
Single,Online,1,Mathematics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Architect,Real estate agent,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,0.1%,0.02%,11%,1,0,1
Married,In-person,2,Chemistry,Daytime,PhD,,Associate's degree,Bachelor's degree,Pharmacist,Dentist,No,No,Yes,No,31,No,,,,,,,,,,,,,0.05%,0.01%,12%,1,0,1
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,High School diploma,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.03%,0.005%,13%,1,0,1
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Veterinarian,No,No,Yes,No,26,No,,,,,,,,,,,,,0.02%,0.003%,14%,1,0,1
Married,In-person,2,Political Science,Evening,Associate's degree,,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,1.5%,$18,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,1
