Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Probability
Divorced,Hybrid,3.0,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,6%,4%,3%,1
Single,Online,1.0,Education,Daytime,High School diploma,,Associate's degree,Associate's degree,Social worker,Firefighter,No,No,0,Yes,1,No,23.0,No,,,,,,,,,,,,,4%,2%,4%,1
Married,In-person,2.0,History,Evening,Bachelor's degree,,Master's degree,PhD,Psychologist,Lawyer,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,5%,3%,2%,1
Divorced,Hybrid,3.0,Linguistics,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Chef,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,3%,1%,5%,1
Single,Online,1.0,Environmental Science,Evening,PhD,,PhD,Master's degree,Biologist,Architect,Yes,Yes,0,No,1,Yes,29.0,Yes,,,,,,,,,,,,,8%,5%,0%,1
Married,In-person,2.0,Political Science,Daytime,Bachelor's degree,,Bachelor's degree,Bachelor's degree,Economist,Banker,No,No,0,Yes,1,No,30.0,No,,,,,,,,,,,,,7%,4%,1%,1
Divorced,Hybrid,3.0,Anthropology,Evening,High School diploma,,Associate's degree,Associate's degree,Veterinarian,Pilot,Yes,Yes,0,No,1,Yes,31.0,Yes,,,,,,,,,,,,,6%,3%,2%,1
Single,Online,1.0,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Professor,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,5%,2%,3%,1
Married,In-person,2.0,Physics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,Yes,Yes,0,No,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,7%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,30.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,22.0,Yes,,,,,,,,,,,,,8%,3.5%,$18,1
Married,In-person,2.0,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,0,Yes,1,No,27.0,No,,,,,,,,,,,,,6%,2.8%,$23,1
Divorced,Hybrid,3.0,Education,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,0,No,1,Yes,32.0,Yes,,,,,,,,,,,,,7%,3%,$20,1
Single,Online,1.0,Medicine,Daytime,PhD,,Master's degree,PhD,Lawyer,Scientist,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,5%,2.2%,$21,1
Married,In-person,2.0,Law,Evening,Bachelor's degree,,PhD,Master's degree,Doctor,Engineer,Yes,Yes,0,No,1,Yes,28.0,Yes,,,,,,,,,,,,,8%,3.2%,$24,1
Divorced,Hybrid,3.0,Sociology,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Nurse,Teacher,No,No,0,Yes,1,No,31.0,No,,,,,,,,,,,,,6%,2.7%,$19,1
Single,Online,1.0,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,7%,3%,$20,1
Married,In-person,2.0,Marketing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Accountant,Lawyer,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Divorced,Hybrid,3.0,History,Evening,High School diploma,,Associate's degree,High School diploma,Teacher,Police officer,Yes,Yes,0,No,1,Yes,33.0,Yes,,,,,,,,,,,,,7%,2.8%,$23,1
Single,Online,1.0,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Public Health,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,24.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2.0,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3.0,Education,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,4%,3%,$45,1
Single,Online,1.0,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,3%,4%,$50,1
Married,In-person,2.0,Law,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Professor,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,2%,5%,$55,1
Divorced,Hybrid,3.0,Engineering,Daytime,Bachelor's degree,,PhD,Master's degree,Engineer,Architect,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,1%,6%,$60,1
Single,Online,1.0,Sociology,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Psychologist,Social worker,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,4%,3%,$65,1
Married,In-person,2.0,History,Daytime,High School diploma,,Master's degree,Associate's degree,Historian,Archaeologist,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,3%,4%,$70,1
Divorced,Hybrid,3.0,Environmental Science,Evening,Bachelor's degree,,PhD,Bachelor's degree,Environmentalist,Biologist,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,2%,5%,$75,1
Single,Online,1.0,Political Science,Daytime,PhD,,Bachelor's degree,Master's degree,Politician,Diplomat,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,1%,6%,$80,1
Married,In-person,2.0,Mathematics,Evening,Associate's degree,,High School diploma,Bachelor's degree,Mathematician,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,28.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2.0,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3.0,Marketing,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,1.0,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,0,Yes,1,No,30.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,2.0,Sociology,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Architect,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,3.0,History,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Firefighter,No,No,0,Yes,1,No,23.0,No,,,,,,,,,,,,,5%,10%,$60,1
Single,Online,1.0,Linguistics,Evening,Master's degree,,Bachelor's degree,PhD,Writer,Musician,Yes,Yes,0,No,1,Yes,29.0,Yes,,,,,,,,,,,,,6%,11%,$65,1
Married,In-person,2.0,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Farmer,Pilot,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,7%,12%,$70,1
Divorced,Hybrid,3.0,Anthropology,Evening,High School diploma,,Associate's degree,High School diploma,Social worker,Mechanic,Yes,Yes,0,No,1,Yes,24.0,Yes,,,,,,,,,,,,,8%,13%,$75,1
Single,Online,1.0,Public Health,Daytime,PhD,,PhD,Master's degree,Dentist,Pharmacist,No,No,0,Yes,1,No,32.0,No,,,,,,,,,,,,,9%,14%,$80,1
Married,In-person,2.0,Political Science,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,28.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2.0,Education,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Lawyer,No,No,0,Yes,1,No,30.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3.0,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Pilot,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,4%,3%,$45,1
Single,Online,1.0,Sociology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Librarian,Professor,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,3%,4%,$50,1
Married,In-person,2.0,History,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Architect,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,2%,5%,$55,1
Divorced,Hybrid,3.0,Linguistics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Social worker,Firefighter,No,No,0,Yes,1,No,29.0,No,,,,,,,,,,,,,1%,6%,$60,1
Single,Online,1.0,Mathematics,Evening,Bachelor's degree,,High School diploma,High School diploma,Accountant,Engineer,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,4%,3%,$65,1
Married,In-person,2.0,Chemistry,Daytime,Master's degree,,PhD,Master's degree,Doctor,Scientist,No,No,0,Yes,1,No,31.0,No,,,,,,,,,,,,,3%,4%,$70,1
Divorced,Hybrid,3.0,Physics,Evening,High School diploma,,Associate's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,2%,5%,$75,1
Single,Online,1.0,Environmental Science,Daytime,PhD,,Bachelor's degree,Master's degree,Engineer,Scientist,No,No,0,Yes,1,No,25.0,No,,,,,,,,,,,,,1%,6%,$80,1
Married,In-person,2.0,Geography,Evening,Bachelor's degree,,High School diploma,High School diploma,Teacher,Account,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,0,Yes,1,No,18.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,0,No,1,Yes,20.0,Yes,,,,,,,,,,,,,6%,3%,$22,1
Divorced,Hybrid,3.0,Psychology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Lawyer,Doctor,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,4%,1%,$18,1
Single,Online,1.0,Nursing,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,Yes,Yes,0,No,1,Yes,19.0,Yes,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Engineering,Daytime,Bachelor's Degree,,High School Diploma,Master's Degree,Teacher,Engineer,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,6%,3%,$22,1
Divorced,Hybrid,3.0,Economics,Evening,Associate's Degree,,Bachelor's Degree,PhD,Nurse,Accountant,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,4%,1%,$18,1
Single,Online,1.0,Education,Daytime,High School Diploma,,Master's Degree,PhD,Lawyer,Doctor,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Sociology,Evening,Bachelor's Degree,,High School Diploma,Bachelor's Degree,Chef,Architect,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,6%,3%,$22,1
Divorced,Hybrid,3.0,Communication,Daytime,Associate's Degree,,Master's Degree,PhD,Teacher,Engineer,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,4%,1%,$18,1
Single,Online,1.0,Marketing,Evening,High School Diploma,,Bachelor's Degree,Master's Degree,Nurse,Accountant,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,History,Daytime,Bachelor's Degree,,High School Diploma,Bachelor's Degree,Lawyer,Doctor,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,6%,3%,$22,1
Divorced,Hybrid,3.0,Art,Evening,Associate's Degree,,Master's Degree,PhD,Chef,Architect,Yes,Yes,0,No,1,Yes,29.0,Yes,,,,,,,,,,,,,4%,1%,$18,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,1,No,30.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,22.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2.0,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3.0,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,0,No,1,Yes,32.0,Yes,,,,,,,,,,,,,2%,4%,$45,1
Single,Online,1.0,Medicine,Daytime,High school diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,3%,3%,$50,1
Married,In-person,2.0,Law,Evening,Associate's degree,,High school diploma,High school diploma,Chef,Carpenter,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,4%,2%,$55,1
Divorced,Hybrid,3.0,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,No,No,0,Yes,1,No,29.0,No,,,,,,,,,,,,,5%,1%,$60,1
Single,Online,1.0,Engineering,Evening,PhD,,Bachelor's degree,Master's degree,Architect,Pilot,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,6%,0%,$65,1
Married,In-person,2.0,Environmental Science,Daytime,Bachelor's degree,,High school diploma,High school diploma,Farmer,Fisherman,No,No,0,Yes,1,No,27.0,No,,,,,,,,,,,,,4%,2%,$70,1
Divorced,Hybrid,3.0,History,Evening,Master's degree,,PhD,Master's degree,Writer,Editor,Yes,Yes,0,No,1,Yes,31.0,Yes,,,,,,,,,,,,,3%,3%,$75,1
Single,Online,1.0,Mathematics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Dentist,Pharmacist,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,2%,4%,$80,1
Married,In-person,2.0,Physics,Evening,Associate's degree,,High school diploma,High school diploma,Librarian,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,24.0,Yes,,,,,,,,,,,,,4%,2%,$23,1
Married,In-person,2.0,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,0,Yes,1,No,26.0,No,,,,,,,,,,,,,3%,2.5%,$27,1
Divorced,Hybrid,3.0,Education,Evening,High school diploma,,Bachelor's degree,High school diploma,Teacher,Accountant,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,5%,3%,$24,1
Single,Online,1.0,Medicine,Daytime,Associate's degree,,Master's degree,PhD,Doctor,Engineer,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,4%,2%,$26,1
Married,In-person,2.0,Law,Evening,High school diploma,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,3%,2.5%,$28,1
Divorced,Hybrid,3.0,Sociology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Architect,No,No,0,Yes,1,No,24.0,No,,,,,,,,,,,,,6%,2.5%,$25,1
Single,Online,1.0,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,23.0,Yes,,,,,,,,,,,,,4%,2%,$27,1
Married,In-person,2.0,History,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,3%,2.5%,$30,1
Divorced,Hybrid,3.0,Environmental Science,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,5%,3%,$26,1
Single,Online,1.0,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Engineer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,4%,2%,$28,1
Married,In-person,2.0,Art,Evening,High school diploma,,PhD,Master's degree,Artist,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,2.5%,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,6%,3%,3.0%,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,4%,1%,2.0%,1
Single,Online,1.0,Engineering,Daytime,Master's degree,,PhD,PhD,Scientist,Engineer,No,No,0,Yes,1,No,23.0,Yes,,,,,,,,,,,,,3%,0.5%,2.2%,1
Married,In-person,2.0,Nursing,Evening,Bachelor's degree,,High School diploma,Associate's degree,Secretary,Chef,Yes,Yes,0,No,1,Yes,27.0,No,,,,,,,,,,,,,7%,4%,3.5%,1
Divorced,Hybrid,3.0,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,0,Yes,1,No,24.0,Yes,,,,,,,,,,,,,5%,2%,2.8%,1
Single,Online,1.0,Marketing,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Artist,Musician,No,No,0,Yes,1,No,21.0,No,,,,,,,,,,,,,4%,1%,2.1%,1
Married,In-person,2.0,Education,Evening,Master's degree,,PhD,PhD,Researcher,Scientist,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,6%,3%,3.2%,1
Divorced,Hybrid,3.0,Sociology,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,0,Yes,1,No,23.0,No,,,,,,,,,,,,,5%,2%,2.7%,1
Single,Online,1.0,History,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Architect,Engineer,No,No,0,Yes,1,No,22.0,Yes,,,,,,,,,,,,,3%,0.5%,2.3%,1
Married,In-person,2.0,Communication,Evening,High School diploma,,Master's degree,PhD,Psychologist,Psychiatrist,Yes,Yes,0,No,1,Yes,28.0,No,,,,,,,,,,,,,7%,4%,3.7%,1
Divorced,Hybrid,3.0,Linguistics,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Translator,Interpreter,No,No,0,Yes,1,No,25.0,Yes,,,,,,,,,,,,,5%,2%,2.9%,1
Single,Online,1.0,Environmental Science,Daytime,PhD,,Bachelor's degree,Master's degree,Biologist,Chemist,No,No,0,Yes,1,No,24.0,Yes,,,,,,,,,,,,,3%,0.5%,2.4%,1
Married,In-person,2.0,Mathematics,Evening,Master's degree,,PhD,PhD,Mathematician,,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,24.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2.0,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3.0,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Musician,Yes,Yes,0,No,1,Yes,26.0,Yes,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,1.0,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,0,Yes,1,No,23.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,2.0,Medicine,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,0,No,1,Yes,27.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,3.0,Engineering,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,0,Yes,1,No,29.0,No,,,,,,,,,,,,,5%,10%,$60,1
Single,Online,1.0,Law,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,Yes,Yes,0,No,1,Yes,30.0,Yes,,,,,,,,,,,,,6%,11%,$65,1
Married,In-person,2.0,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,0,Yes,1,No,32.0,No,,,,,,,,,,,,,7%,12%,$70,1
Divorced,Hybrid,3.0,History,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,0,No,1,Yes,31.0,Yes,,,,,,,,,,,,,8%,13%,$75,1
Single,Online,1.0,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,0,Yes,1,No,33.0,No,,,,,,,,,,,,,9%,14%,$80,1
Married,In-person,2.0,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,,,0,,1,,,,,,,,,,,,,,,,,,,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1.0,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,1,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2.0,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,1,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3.0,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,0,Yes,1,No,22.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Single,Online,1.0,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,1,Yes,24.0,Yes,,,,,,,,,,,,,7%,2.2%,$23,1
Married,In-person,2.0,Education,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,0,Yes,1,No,28.0,No,,,,,,,,,,,,,4.5%,2.8%,$26,1
