region,imd_band,age_band,studied_credits,gender,disability,Probability
,,40-45,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
West,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,120,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,75,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,30,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,100,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,45,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,90,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,120,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,75,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,30,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,45,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,120,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,75,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,45-50,,0,1,1
,,,110,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,95,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,105,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,65,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,55,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,115,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,18-20,,0,1,1
,,,35,0,1,1
West,,,,0,1,1
,1,,,0,1,1
,,30-35,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,45-50,,0,1,1
,,,125,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,95,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,45-50,,0,1,1
,,,110,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,100,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,85,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,95,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,65,0,1,1
West,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,50,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,110,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,80,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,60,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,45,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,45,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,45,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,45,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,45-50,,0,1,1
,,,110,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,95,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,40-45,,0,1,1
,,,105,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,45-50,,0,1,1
,,,115,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,18-20,,0,1,1
,,,35,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,90,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,25-30,,0,1,1
,,,80,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,65,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,20-25,,0,1,1
,,,55,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,30-35,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
Midlands,,,,0,1,1
,6,,,0,1,1
,,35-40,,0,1,1
,,,95,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,25-30,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,45-50,,0,1,1
,,,110,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,40-45,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,80,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,110,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,50,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,40,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,60,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,80,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,50,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,95,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,65,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,105,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,55,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,45,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,110,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,90,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,120,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,60,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,50,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,65,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
South,,,,0,1,1
,5-10%,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,10-20%,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,20-30%,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,30-40%,,,0,1,1
,,35-40,,0,1,1
,,,150,0,1,1
Midlands,,,,0,1,1
,40-50%,,,0,1,1
,,40-45,,0,1,1
,,,180,0,1,1
South,,,,0,1,1
,50-60%,,,0,1,1
,,45-50,,0,1,1
,,,210,0,1,1
North,,,,0,1,1
,60-70%,,,0,1,1
,,50-55,,0,1,1
,,,240,0,1,1
East,,,,0,1,1
,70-80%,,,0,1,1
,,55-60,,0,1,1
,,,270,0,1,1
West,,,,0,1,1
,80-90%,,,0,1,1
,,60-65,,0,1,1
,,,300,0,1,1
Midlands,,,,0,1,1
,90-100%,,,0,1,1
,,65-70,,0,1,1
,,,330,0,1,1
South,,,,0,1,1
,5-10%,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,10-20%,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,20-30%,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,30-40%,,,0,1,1
,,35-40,,0,1,1
,,,150,0,1,1
Midlands,,,,0,1,1
,40-50%,,,0,1,1
,,40-45,,0,1,1
,,,180,0,1,1
South,,,,0,1,1
,50-60%,,,0,1,1
,,45-50,,0,1,1
,,,210,0,1,1
North,,,,0,1,1
,60-70%,,,0,1,1
,,50-55,,0,1,1
,,,240,0,1,1
East,,,,0,1,1
,70-80%,,,0,1,1
,,55-60,,0,1,1
,,,270,0,1,1
West,,,,0,1,1
,80-90%,,,0,1,1
,,60-65,,0,1,1
,,,300,0,1,1
Midlands,,,,0,1,1
,90-100%,,,0,1,1
,,65-70,,0,1,1
,,,330,0,1,1
South,,,,0,1,1
,5-10%,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,10-20%,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,20-30%,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,30-40%,,,0,1,1
,,35-40,,0,1,1
,,,150,0,1,1
Midlands,,,,0,1,1
,40-50%,,,0,1,1
,,40-45,,0,1,1
,,,180,0,1,1
South,,,,0,1,1
,50-60%,,,0,1,1
,,45-50,,0,1,1
,,,210,0,1,1
North,,,,0,1,1
,60-70%,,,0,1,1
,,50-55,,0,1,1
,,,240,0,1,1
East,,,,0,1,1
,70-80%,,,0,1,1
,,55-60,,0,1,1
,,,270,0,1,1
West,,,,0,1,1
,80-90%,,,0,1,1
,,60-65,,0,1,1
,,,300,0,1,1
Midlands,,,,0,1,1
,90-100%,,,0,1,1
,,65-70,,0,1,1
,,,330,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,80,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,35-40,,0,1,1
,,,110,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,40,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,45-50,,0,1,1
,,,95,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,25-30,,0,1,1
,,,130,0,1,1
West,,,,0,1,1
,1,,,0,1,1
,,35-40,,0,1,1
,,,65,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,18-20,,0,1,1
,,,50,0,1,1
South,,,,0,1,1
,4,,,0,1,1
,,50-55,,0,1,1
,,,105,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,80,0,1,1
West,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,95,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,45,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,45-50,,0,1,1
,,,110,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,30-35,,0,1,1
,,,85,0,1,1
East,,,,0,1,1
,2,,,0,1,1
,,25-30,,0,1,1
,,,75,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,50,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,50-55,,0,1,1
,,,95,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,20-25,,0,1,1
,,,70,0,1,1
North,,,,0,1,1
,5-10%,,,0,1,1
,,20-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,10-20%,,,0,1,1
,,35-50,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,20-30%,,,0,1,1
,,50-65,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,30-40%,,,0,1,1
,,65+,,0,1,1
,,,150,0,1,1
Central,,,,0,1,1
,40-50%,,,0,1,1
,,20-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,50-60%,,,0,1,1
,,35-50,,0,1,1
,,,90,0,1,1
South,,,,0,1,1
,60-70%,,,0,1,1
,,50-65,,0,1,1
,,,120,0,1,1
East,,,,0,1,1
,70-80%,,,0,1,1
,,65+,,0,1,1
,,,150,0,1,1
North,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
East,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,120,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
Midlands,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
North,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
South,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
East,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
West,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
Midlands,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
North,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
South,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
East,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
West,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
Midlands,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
North,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
South,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
East,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
West,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
Midlands,,,,0,1,1
,5,,,0,1,1
,,20-25,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,4,,,0,1,1
,,25-30,,0,1,1
,,,90,0,1,1
South,,,,0,1,1
,2,,,0,1,1
,,35-40,,0,1,1
,,,75,0,1,1
East,,,,0,1,1
,1,,,0,1,1
,,18-20,,0,1,1
,,,30,0,1,1
West,,,,0,1,1
,6,,,0,1,1
,,40-45,,0,1,1
,,,100,0,1,1
Midlands,,,,0,1,1
,3,,,0,1,1
,,30-35,,0,1,1
,,,45,0,1,1
South,,,,0,1,1
,5,,,0,1,1
,,30-35,,0,1,1
,,,60,0,1,1
North,,,,0,1,1
,3,,,0,1,1
,,20-25,,0,1,1
,,,90,0,1,1
