gender,age,birthplace,M17,M18,M19,M21,M22,M23,M24,M26,M27,M28,M29,M30,M32,M33,M34,M35,M36,M38,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M51,M53,M55,M56,M57,Probability
1,1,1,8.5,8.5,6.5,6.0,6.0,8.5,6.0,7.0,8.0,6.5,7.5,7.5,6.5,7.5,7.5,7.5,5.5,8.5,7.5,5.0,6.0,5.0,7.5,8.5,6.5,7.5,6.5,8.5,6.0,6.0,7.5,6.5,9.0,1
1,1,0,5.5,9.0,5.0,7.5,6.0,5.0,5.0,6.0,7.5,6.0,7.0,6.5,5.5,5.5,5.5,6.5,5.5,6.5,5.5,5.5,6.5,6.0,6.0,7.5,7.5,5.5,6.0,5.0,5.0,6.0,5.0,5.5,6.5,1
1,0,0,7.5,7.5,7.2,7.0,6.0,6.5,5.0,9.5,6.5,9.0,6.0,6.5,7.0,8.5,8.0,6.5,5.5,6.0,8.0,7.5,7.5,7.0,9.0,6.0,9.5,7.5,7.5,9.0,5.5,9.5,8.0,9.0,6.5,1
1,1,0,5.5,8.0,6.0,5.5,5.0,5.5,6.0,7.0,7.0,6.0,6.0,6.5,5.5,8.0,8.5,5.0,7.0,7.0,5.5,5.0,5.5,5.5,7.5,5.5,8.0,6.5,7.5,6.5,5.5,5.5,6.0,6.0,8.0,1
1,1,0,6.0,6.5,5.5,8.0,6.5,5.0,5.5,7.5,6.0,6.5,6.5,6.0,5.5,6.0,6.0,8.5,3.5,8.0,6.0,6.5,7.0,6.5,7.0,8.0,6.5,6.4,7.5,7.0,6.5,6.0,6.5,7.0,8.0,1
0,1,1,7.5,8.5,5.5,9.0,5.5,6.5,5.5,7.0,6.0,8.0,8.5,8.0,6.5,7.5,7.0,9.0,7.5,7.0,8.0,7.5,7.5,7.5,7.5,7.0,8.0,7.5,7.5,8.5,7.5,8.5,6.0,9.0,9.0,1
1,0,1,10.0,8.5,5.0,8.5,8.0,8.0,5.5,9.5,8.5,6.5,8.5,8.0,6.5,7.5,7.5,7.5,6.5,8.5,6.5,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.5,6.0,7.0,6.5,6.0,6.5,9.5,1
1,1,1,6.5,7.5,5.0,7.0,6.0,6.5,6.5,6.0,6.0,5.0,5.5,5.0,5.0,6.5,7.0,7.5,6.5,8.0,5.5,6.0,6.5,6.0,6.5,8.0,8.0,6.64,6.0,8.0,6.5,7.5,7.0,7.0,9.0,1
1,1,0,6.0,8.0,5.5,8.0,7.0,7.5,7.0,6.0,8.0,6.0,8.0,6.5,5.0,6.5,8.0,8.0,5.5,7.5,5.0,5.5,8.0,5.0,7.5,5.5,8.0,6.5,6.0,5.0,7.5,6.5,6.5,5.0,10.0,1
0,1,0,7.0,8.5,6.0,8.5,8.0,7.0,8.0,8.0,7.0,6.5,7.5,7.0,7.0,7.5,8.5,8.0,8.0,7.0,8.5,6.0,8.0,7.5,8.0,7.0,8.5,8.0,8.0,9.0,8.0,8.5,8.0,8.5,7.0,1
1,1,1,6.0,9.5,5.5,9.0,9.5,8.5,6.0,7.5,9.5,6.0,9.0,8.5,7.5,7.5,8.0,8.5,6.5,8.0,8.5,9.0,8.0,7.0,5.5,7.5,7.0,8.0,7.5,8.5,8.5,6.0,8.5,7.0,9.0,1
1,0,0,8.0,7.0,6.0,7.0,7.0,6.5,6.5,7.0,8.5,6.0,8.0,6.5,6.0,7.0,8.0,5.5,6.0,9.0,8.5,7.5,5.0,5.5,7.0,7.5,8.0,7.5,6.5,6.0,5.0,6.0,6.5,5.0,5.0,1
1,1,1,5.0,7.5,5.0,7.0,6.5,6.0,5.5,5.5,7.0,7.0,7.0,5.0,6.5,7.5,8.5,7.5,6.0,8.0,7.5,5.5,7.0,7.5,7.5,8.0,7.0,7.16,7.5,8.0,7.5,8.0,8.0,8.5,8.0,1
1,1,0,6.0,8.0,6.0,7.0,7.0,5.0,5.0,6.0,6.5,6.0,6.5,5.5,5.5,5.0,8.0,5.5,6.0,5.0,5.5,6.0,6.0,6.0,7.5,7.5,8.0,5.5,5.5,6.0,5.0,5.0,6.0,5.5,8.5,1
1,0,0,5.0,8.0,7.0,5.5,6.0,5.0,5.0,5.5,6.0,5.0,7.0,7.5,5.5,5.5,6.0,6.0,6.5,8.0,5.0,5.5,7.0,5.5,5.5,7.5,7.0,6.5,7.0,8.0,6.0,7.0,6.5,7.0,9.0,1
1,1,0,6.0,8.0,6.5,8.5,8.0,7.5,6.5,8.0,7.5,9.5,7.5,7.5,6.0,8.0,7.0,9.0,6.5,6.0,7.5,6.0,8.0,6.0,7.0,6.0,7.5,7.0,7.5,9.0,7.5,8.0,7.0,8.5,7.5,1
1,0,0,6.5,9.5,6.5,6.5,7.5,5.0,5.0,7.5,6.0,6.0,5.5,6.5,5.0,7.0,8.0,7.5,6.5,7.5,7.0,5.0,6.0,6.0,7.0,6.0,7.5,6.5,5.5,7.5,5.5,6.0,7.0,6.0,9.0,1
1,1,1,8.0,8.5,5.5,7.5,7.0,9.0,5.0,8.5,8.0,7.0,8.0,6.0,6.5,8.0,9.0,7.5,6.0,8.5,7.0,6.0,8.0,5.0,8.0,7.5,8.0,7.0,8.0,7.5,8.5,7.0,7.0,7.0,7.5,1
1,1,0,6.5,8.0,7.5,9.0,9.5,7.0,8.0,8.0,7.0,6.0,7.0,7.0,6.5,7.0,8.0,8.0,7.0,9.5,8.0,6.0,8.0,8.0,7.0,9.5,7.0,7.85,8.0,7.5,8.5,6.5,8.5,9.0,8.5,1
1,1,0,5.0,8.5,5.5,5.5,6.0,6.5,5.5,6.5,5.5,5.5,6.5,6.0,6.0,5.5,6.0,6.0,8.0,9.0,6.5,6.5,8.0,6.5,6.5,7.5,7.0,7.5,7.5,8.0,7.5,6.0,7.5,7.5,8.5,1
1,1,0,5.5,8.5,6.0,7.5,7.0,5.0,5.0,6.0,7.5,6.5,8.0,5.5,5.0,8.0,7.5,6.5,5.5,8.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.5,6.5,5.0,6.5,5.5,7.5,5.0,8.5,1
1,1,0,5.0,7.0,5.5,6.0,6.0,7.5,5.5,6.5,5.5,5.0,7.0,5.5,5.0,7.0,5.0,8.0,6.0,7.5,5.5,6.0,7.0,5.5,7.0,7.5,6.5,6.42,6.0,6.5,6.0,6.0,6.0,7.5,8.5,1
1,0,0,5.0,5.58,7.0,5.5,7.0,5.5,5.58,5.0,6.0,7.0,5.5,5.5,5.0,5.5,7.5,5.0,5.0,7.0,5.58,5.0,5.58,7.5,5.0,5.5,5.5,5.0,5.58,6.5,6.0,7.5,6.0,8.0,5.0,0
1,0,1,5.0,6.28,7.5,7.5,8.5,8.5,6.28,6.5,5.0,5.5,6.0,5.5,9.0,5.5,5.0,5.0,8.5,6.5,6.28,5.5,6.28,5.0,6.5,5.0,6.5,6.0,6.28,7.0,6.0,8.5,6.5,10.0,6.0,1
1,0,0,0.0,0.0,5.5,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,7.0,7.0,5.5,7.5,6.0,7.0,6.0,5.5,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,2.5,0
1,1,0,8.5,9.0,7.5,8.5,8.0,8.0,6.5,6.0,8.0,6.5,8.5,6.5,6.0,6.5,8.5,6.5,6.0,9.0,6.5,6.5,8.0,6.0,8.0,8.0,6.5,7.5,7.0,8.0,5.0,6.5,7.5,6.5,9.5,1
1,0,0,8.0,8.0,6.5,8.0,8.0,7.5,7.0,7.5,0.0,6.0,8.5,5.5,5.0,7.5,6.0,7.0,6.0,7.5,6.5,6.0,5.5,7.0,7.0,7.5,6.0,7.07,7.5,8.5,8.5,8.5,7.0,9.5,7.0,1
1,0,0,5.0,8.0,6.3,7.5,6.0,7.0,5.0,6.0,7.0,6.5,9.0,7.0,7.5,5.0,6.0,8.5,5.5,6.0,6.0,5.5,8.5,6.5,7.5,6.0,8.5,5.0,7.0,8.5,6.5,7.0,6.5,9.0,7.5,1
1,0,1,6.5,5.0,6.0,9.0,5.0,5.0,6.0,6.0,8.0,6.0,6.5,5.5,5.0,5.0,9.0,8.0,6.0,8.5,8.0,5.5,8.0,5.0,7.0,5.5,8.0,5.5,6.5,7.0,8.0,5.5,5.5,6.0,9.0,1
0,0,0,9.0,8.5,5.0,7.0,7.0,8.0,7.0,7.5,9.5,8.0,7.5,7.5,5.5,9.0,8.5,7.0,8.5,8.0,8.0,7.0,7.0,8.0,9.0,7.0,9.0,7.5,8.0,8.0,7.0,6.5,7.5,7.5,7.0,1
1,1,0,5.0,8.0,6.0,8.0,8.0,7.5,4.0,0.5,7.0,3.5,7.0,7.5,5.0,7.0,7.5,6.5,5.5,6.0,5.5,1.5,7.0,5.0,7.5,6.0,8.5,6.0,6.0,7.5,6.0,7.5,3.5,7.5,6.0,0
1,1,1,5.5,8.0,5.0,8.0,6.0,6.0,6.0,6.0,8.0,5.0,5.0,6.0,5.0,8.0,7.5,7.0,5.0,8.5,6.5,5.5,7.0,7.5,7.0,8.5,7.0,6.91,7.5,7.5,7.5,7.0,7.0,8.0,6.5,1
1,1,1,7.0,8.0,5.0,6.5,6.0,6.0,6.0,6.5,7.5,6.5,6.0,6.5,6.5,7.5,8.0,5.0,7.0,7.5,5.0,5.0,5.5,6.5,7.5,7.0,8.0,6.0,5.0,7.5,6.0,5.5,6.0,6.0,9.0,1
1,1,0,7.0,8.5,7.0,6.0,6.5,6.5,5.0,6.5,7.5,6.0,6.5,7.5,5.5,6.5,8.0,5.0,6.5,7.5,5.0,5.0,5.5,6.5,7.0,5.5,8.0,7.0,6.5,7.5,6.5,8.0,6.0,5.0,6.5,1
1,0,1,8.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,6.13,3.0,0.0,5.5,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,6.5,6.13,0.0,0.0,0.0,0
1,0,0,6.5,7.5,5.5,7.5,7.0,8.5,6.5,6.5,7.0,7.0,7.5,5.5,5.5,7.5,7.0,8.5,6.0,7.5,6.0,6.5,7.5,6.5,6.5,7.5,6.5,7.1,7.0,5.0,6.5,7.5,6.5,8.0,8.5,1
0,1,1,6.5,7.5,6.5,8.0,7.5,6.5,5.0,5.0,7.5,7.5,7.5,6.5,5.5,8.0,6.0,8.0,5.0,5.0,2.5,6.0,4.0,5.0,7.5,5.0,8.5,6.0,4.5,8.5,6.0,8.0,5.0,8.0,6.5,0
1,1,1,7.0,7.5,5.5,8.0,9.0,7.5,7.5,7.0,7.0,6.5,7.5,7.0,6.5,7.5,5.5,8.5,6.5,7.5,6.0,7.5,7.0,7.0,7.0,7.5,6.0,7.0,6.5,7.0,9.0,7.0,6.0,7.5,8.5,1
1,1,0,6.5,7.0,7.0,8.0,6.0,7.0,5.0,6.5,7.5,6.0,7.0,7.0,6.5,6.5,8.5,7.0,7.0,8.0,6.0,6.5,7.0,8.5,7.0,8.0,8.5,7.13,7.5,6.5,6.0,8.0,7.5,8.0,7.5,1
1,1,1,6.5,7.5,6.0,8.5,6.0,5.5,5.0,5.5,8.0,7.5,8.5,5.5,5.5,5.5,7.0,8.0,5.0,6.0,5.5,5.0,7.5,5.5,7.0,6.0,9.0,3.0,6.5,8.0,6.5,8.5,4.0,6.0,6.5,1
1,0,0,7.0,7.0,6.0,7.0,6.5,5.0,5.0,6.0,6.0,5.5,7.5,6.0,5.0,6.0,5.0,7.5,5.5,6.5,6.0,6.5,6.0,5.5,7.0,6.5,7.0,5.91,5.5,7.0,7.5,5.5,1.0,6.0,3.0,0
1,0,0,5.0,5.5,7.0,6.5,6.5,5.5,7.0,8.0,8.5,7.0,5.5,5.5,8.5,8.0,8.5,7.0,6.0,8.0,6.5,6.0,5.5,6.0,8.0,7.5,8.0,8.0,8.5,8.5,7.5,6.5,8.5,8.0,9.0,1
0,0,0,6.0,8.0,6.0,8.5,8.5,7.5,6.5,7.0,7.0,6.0,8.0,6.5,7.0,8.0,8.5,8.5,8.5,8.0,6.5,7.5,7.5,9.0,7.0,8.0,9.0,8.01,7.5,9.0,7.5,8.5,7.5,9.0,9.5,1
1,0,1,5.0,6.5,6.0,7.0,5.5,5.5,5.0,5.5,7.5,5.5,6.5,6.5,5.5,6.0,6.5,6.5,6.0,7.5,5.0,5.0,6.0,5.0,7.0,6.0,7.0,5.0,6.0,5.0,6.5,5.0,5.5,5.5,6.0,1
1,1,0,7.5,7.5,5.5,7.0,6.5,7.16,7.16,8.0,6.0,7.16,6.5,6.5,7.16,6.0,7.0,6.5,8.5,6.0,5.0,6.0,8.5,5.5,6.0,6.0,6.0,6.0,6.5,8.0,8.5,7.16,6.0,8.0,7.16,1
1,1,0,5.5,8.0,6.5,6.5,6.0,6.5,6.0,6.5,5.5,6.5,6.5,6.0,6.0,6.0,7.0,6.5,5.0,9.0,7.0,5.5,8.0,6.5,5.5,7.0,7.0,6.5,7.5,7.0,7.0,6.5,7.0,7.5,9.0,1
1,1,1,5.5,7.0,5.0,9.0,7.0,5.0,5.5,6.0,7.5,7.6,7.5,6.0,5.0,7.0,5.0,8.5,5.5,8.0,5.5,6.5,8.0,6.0,6.0,8.0,7.5,6.62,6.0,7.0,5.0,8.0,6.5,8.0,8.5,1
1,1,0,5.5,6.47,6.5,6.47,6.0,6.5,6.5,6.5,6.47,6.5,6.5,5.5,9.0,6.5,7.0,8.0,7.0,6.5,8.0,5.5,6.5,5.5,6.0,7.0,6.0,7.5,7.0,7.5,7.0,8.0,8.0,7.5,9.0,1
1,0,1,6.5,8.5,6.0,5.5,8.0,7.5,6.5,6.0,7.5,6.0,7.0,6.5,5.5,7.5,9.5,8.0,5.5,9.5,6.0,6.0,6.0,7.0,6.0,9.0,8.5,7.5,7.5,6.5,5.5,7.0,8.0,7.0,8.5,1
1,1,0,7.0,8.0,6.0,7.5,5.5,8.0,8.5,9.5,8.0,6.0,6.5,8.0,5.5,7.5,8.0,6.0,6.0,7.5,6.5,8.5,6.0,7.0,7.0,7.5,7.0,7.38,8.0,7.0,8.0,9.0,8.5,7.0,6.0,1
0,1,1,7.0,8.0,6.0,7.5,6.0,7.0,5.5,7.0,7.5,7.0,7.5,7.0,5.5,8.0,6.0,5.5,6.0,7.5,6.0,8.0,6.0,6.5,8.0,7.5,6.5,6.94,7.5,7.5,7.5,8.0,6.5,8.0,8.0,1
1,1,0,7.5,9.0,6.5,7.5,8.5,6.5,5.5,7.0,8.0,6.5,7.0,7.0,7.0,7.0,9.0,8.5,7.0,9.0,6.5,6.5,8.0,7.0,6.5,9.0,8.0,7.5,7.5,6.0,8.0,6.5,7.0,7.0,9.5,1
1,1,0,6.0,7.5,5.0,6.5,6.0,6.0,7.0,7.5,6.5,7.0,7.5,6.0,5.5,6.0,6.0,7.0,6.0,9.5,6.5,5.0,8.0,5.5,6.0,7.5,6.0,6.5,6.5,6.5,7.5,6.0,6.5,6.5,8.5,1
1,1,1,9.0,8.0,6.5,6.5,7.0,7.0,6.0,6.5,8.5,6.5,8.0,6.0,7.5,6.5,8.5,7.0,6.5,7.5,5.5,5.5,7.0,5.5,8.0,6.0,7.5,5.5,7.5,6.0,7.5,7.0,6.0,5.0,8.0,1
0,1,0,5.5,7.14,7.5,8.5,9.5,7.5,7.14,7.5,8.0,7.5,7.0,6.5,10.0,8.0,6.0,6.0,9.0,6.0,7.14,7.0,7.14,6.5,8.5,6.5,7.0,8.0,7.14,8.0,7.5,9.5,7.0,9.5,5.5,1
1,1,0,6.0,7.5,5.5,8.0,8.0,6.0,5.5,6.5,6.0,5.5,7.5,5.5,6.0,7.0,7.5,8.0,6.0,7.5,5.5,7.0,6.5,7.5,7.0,7.5,6.0,6.77,7.0,7.5,7.5,8.0,6.0,6.5,6.5,1
1,1,0,9.5,8.5,6.5,9.5,7.5,8.0,7.0,9.0,9.0,7.5,7.5,8.0,7.0,7.5,8.5,8.5,8.0,8.0,7.5,7.5,6.5,8.0,7.5,8.0,6.5,8.44,8.0,8.5,8.5,8.5,8.0,9.5,8.5,1
1,0,0,5.0,5.68,6.0,7.5,7.0,5.0,5.68,5.0,5.5,5.0,5.0,5.5,6.5,6.0,6.5,6.0,6.0,5.5,5.68,5.5,5.68,6.0,7.5,6.5,6.0,5.0,5.68,7.0,5.0,8.0,5.5,7.0,5.5,0
1,1,0,8.0,8.0,7.5,8.0,7.0,8.0,9.0,8.5,7.0,7.5,7.5,9.0,7.0,7.5,6.5,7.5,8.5,7.5,8.0,7.5,7.5,8.5,8.0,7.5,7.5,8.0,8.5,8.5,9.0,8.0,8.0,9.5,6.5,1
1,1,1,7.5,8.0,5.0,9.0,6.5,8.0,6.5,7.5,8.0,6.5,9.0,5.5,6.0,8.0,8.0,9.0,7.0,8.0,6.5,7.5,8.0,8.0,7.5,8.0,7.5,7.67,8.0,8.0,8.5,8.0,8.0,8.5,9.0,1
1,1,0,5.0,6.56,5.5,6.56,6.0,5.5,6.5,6.5,6.56,5.5,6.0,5.5,9.0,6.5,8.0,8.0,7.0,7.5,8.5,5.0,6.0,6.5,5.0,6.0,6.0,7.5,7.5,7.5,7.5,8.5,8.5,6.5,8.5,1
1,1,0,5.5,7.5,5.5,8.0,6.0,6.0,6.5,5.0,6.0,5.5,5.5,6.5,5.0,7.0,6.0,8.0,6.0,7.0,5.0,7.5,7.5,7.0,6.0,7.0,7.0,5.79,5.0,6.0,5.5,7.0,6.5,6.5,2.5,0
1,1,0,7.5,7.5,5.0,6.5,5.5,4.5,4.0,4.5,7.0,5.5,6.5,4.5,0.0,5.5,6.5,6.5,5.5,5.0,4.5,4.5,0.0,4.0,6.0,5.0,5.5,5.5,2.5,7.0,2.5,2.5,7.0,7.0,5.5,0
1,0,0,7.5,8.5,8.0,9.5,6.5,7.0,8.5,8.5,9.5,8.5,9.5,9.5,8.5,8.5,9.5,9.0,9.5,9.5,8.5,9.0,9.0,8.5,9.0,9.5,8.5,8.5,8.0,8.0,9.0,7.5,9.5,6.0,9.5,1
1,0,0,7.5,9.0,5.5,7.5,5.5,8.0,6.0,7.0,8.5,6.5,6.5,7.5,7.0,6.5,8.0,6.0,8.0,8.5,5.0,5.5,7.0,5.0,7.5,6.0,7.0,5.5,5.0,7.0,7.0,6.5,5.5,7.0,9.0,1
0,1,1,7.0,7.0,7.0,6.5,6.0,5.0,5.0,6.5,8.0,8.0,7.0,5.0,5.5,7.0,8.5,7.5,6.5,7.0,6.5,5.0,7.0,6.0,8.5,7.0,8.5,5.0,7.0,8.5,5.5,8.0,7.0,8.5,7.0,1
1,1,0,6.0,6.41,6.5,6.41,6.0,7.0,7.5,6.0,6.41,5.0,7.0,6.5,9.5,7.5,6.5,8.0,7.0,6.5,8.0,5.5,6.0,6.0,6.5,6.0,5.5,6.5,7.5,6.5,5.5,7.5,7.5,7.5,8.5,1
1,1,0,6.5,8.5,5.5,7.5,7.0,6.0,6.0,6.5,7.0,6.0,7.0,5.5,5.0,7.5,7.0,8.0,5.5,7.5,6.0,7.0,7.0,7.5,6.5,7.5,7.0,6.0,7.5,3.0,7.0,8.5,8.0,8.0,5.5,1
1,1,0,5.0,6.72,7.5,8.0,8.0,9.0,6.72,6.0,5.5,7.0,5.5,5.5,7.5,6.5,7.5,5.5,7.5,6.0,6.72,6.5,6.72,6.0,7.0,5.5,7.0,6.5,6.72,8.5,7.5,7.5,5.5,9.5,5.0,1
1,1,0,6.0,8.5,6.0,7.0,7.5,5.5,6.5,6.0,7.5,5.0,6.0,6.5,6.5,7.0,7.0,7.5,6.0,8.0,5.0,5.0,7.0,5.5,6.5,6.0,7.0,6.0,6.5,8.0,6.5,5.0,6.5,6.5,5.5,1
1,1,1,6.0,7.5,8.0,6.0,9.0,6.0,6.0,5.5,7.5,8.0,7.5,5.5,5.5,6.5,8.5,8.0,6.5,7.5,5.0,5.0,7.0,6.0,8.0,5.5,7.0,6.0,6.5,7.5,6.5,7.5,6.0,7.5,9.5,1
1,1,1,6.5,8.0,5.5,8.0,9.0,7.5,7.0,8.0,7.5,6.0,8.5,7.0,6.0,7.5,8.5,8.5,6.5,9.0,6.5,7.5,7.5,7.0,7.0,9.0,7.0,7.46,8.0,8.0,7.0,7.5,8.0,7.5,6.5,1
0,1,0,7.5,9.5,6.5,7.5,7.0,9.0,7.0,9.0,7.0,7.5,8.0,8.0,7.0,7.5,6.5,7.5,8.0,10.0,8.0,8.0,8.0,6.5,7.0,7.5,7.5,7.5,8.0,9.0,9.0,7.5,8.5,8.5,9.0,1
0,0,0,8.5,7.0,7.0,8.0,6.0,7.0,6.5,7.5,8.0,6.5,8.0,7.5,6.5,8.0,7.0,8.0,5.5,7.5,6.5,6.0,7.5,8.0,7.0,6.0,6.0,6.5,6.5,8.0,6.5,7.5,7.0,6.0,6.5,1
1,1,0,8.0,9.0,6.5,7.0,7.0,8.5,7.5,8.0,8.0,8.5,6.5,8.5,8.5,7.5,6.5,6.5,5.5,6.5,8.5,6.5,7.5,6.5,7.5,6.5,8.0,8.5,8.0,9.0,6.5,9.0,8.0,9.0,8.0,1
1,1,1,6.5,7.0,5.5,9.0,8.0,4.5,5.0,5.0,6.0,6.5,7.5,8.0,4.5,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,7.5,7.0,7.0,6.62,6.5,7.0,7.0,5.5,6.0,8.0,8.5,1
1,0,1,8.0,7.0,5.0,6.0,5.5,5.0,5.0,5.5,7.5,5.5,5.0,5.0,5.5,5.5,8.5,6.0,5.5,7.5,5.5,6.0,5.0,6.5,6.0,8.5,6.0,5.0,5.5,5.0,6.0,5.5,5.0,6.0,8.5,1
1,0,1,7.5,8.0,6.0,5.5,5.5,6.5,5.0,6.5,6.0,5.0,6.0,7.0,5.0,6.5,8.5,5.5,6.5,9.0,5.0,5.5,6.0,5.0,7.0,5.0,7.0,6.5,5.0,6.5,6.5,5.0,6.5,6.0,8.5,1
0,1,0,7.5,8.5,6.5,8.5,6.5,7.0,7.0,8.0,8.0,6.0,6.5,7.0,5.5,7.0,7.0,7.5,5.5,8.5,7.0,5.0,7.5,7.0,6.5,8.5,6.0,5.5,6.5,7.0,7.0,6.5,7.5,7.0,8.0,1
0,1,1,7.5,8.5,6.5,9.0,8.0,7.5,7.5,6.0,9.0,9.0,8.5,7.5,6.5,6.5,8.0,9.0,5.0,6.0,7.5,6.5,8.0,6.5,8.5,6.0,8.5,8.0,7.5,8.5,6.5,9.0,7.5,8.5,7.0,1
1,0,0,5.5,6.5,5.5,5.5,6.0,5.0,5.5,6.5,7.5,6.0,6.5,6.5,6.0,6.0,8.0,5.0,5.0,7.5,5.5,5.0,7.0,6.0,8.5,5.5,7.5,6.0,6.5,6.5,7.0,7.0,5.5,5.5,7.0,1
1,0,0,6.0,8.0,6.0,6.5,7.0,5.5,5.0,6.0,7.5,5.5,6.5,5.5,5.5,7.0,7.0,6.0,6.0,8.5,5.0,7.0,7.0,5.0,6.0,6.5,7.0,5.5,6.0,6.5,5.0,6.0,6.0,6.0,6.5,1
1,1,0,5.5,7.5,6.5,7.5,8.0,7.5,7.0,6.5,8.0,8.5,9.0,7.5,5.5,7.5,6.5,9.0,5.0,6.5,7.5,5.5,8.5,6.0,8.0,6.5,8.0,7.5,7.0,8.5,8.0,7.5,7.5,8.5,7.5,1
1,1,0,6.0,7.0,6.5,7.5,7.0,8.0,7.0,7.5,8.0,8.5,7.5,8.0,6.5,7.5,7.0,7.5,5.5,7.0,7.5,6.0,6.5,6.0,7.0,7.0,8.5,6.5,7.0,8.0,6.0,9.0,7.5,8.0,6.0,1
1,1,1,5.5,6.91,7.5,6.91,8.0,6.5,7.5,6.0,6.91,5.5,7.5,6.0,9.5,6.0,7.5,8.5,7.0,8.0,8.5,7.0,6.0,6.0,6.5,6.0,6.5,8.5,8.0,6.5,7.0,9.0,8.0,7.5,9.0,1
0,1,0,6.5,8.5,6.5,8.0,8.5,8.0,7.5,8.5,8.5,6.5,8.5,5.0,7.5,7.5,8.5,9.0,8.0,9.0,8.0,8.5,7.0,8.5,8.0,9.0,8.5,8.6,8.5,9.0,8.5,8.5,8.5,9.5,8.5,1
1,0,0,5.5,6.82,6.5,7.0,8.0,7.0,6.82,6.0,7.5,7.0,6.5,6.0,9.0,6.5,7.5,5.5,9.0,5.0,6.82,6.5,6.82,7.0,7.0,5.5,5.5,6.5,6.82,7.5,8.0,8.0,7.5,9.0,6.5,1
1,1,0,6.0,6.5,6.0,7.0,7.0,6.0,5.5,7.5,6.5,6.5,7.0,6.0,6.0,6.5,5.5,7.0,5.5,6.5,7.0,8.5,8.0,6.0,7.5,6.5,7.5,7.0,6.5,8.0,6.0,8.5,6.0,7.0,7.0,1
1,1,0,6.0,8.5,5.0,7.0,7.0,5.5,5.0,5.0,6.0,6.0,7.0,5.5,5.0,7.0,6.0,7.0,6.0,7.5,6.0,5.5,7.0,5.5,6.0,6.5,6.5,7.0,8.5,7.5,7.5,5.0,7.5,7.5,9.0,1
1,1,0,5.0,8.5,5.5,8.5,7.0,6.0,6.0,5.5,6.0,6.0,6.5,6.0,5.5,6.0,8.0,8.0,5.5,7.5,6.0,6.5,7.0,6.5,5.0,7.5,8.0,5.87,6.5,0.0,6.0,6.5,6.5,7.5,2.5,0
1,1,0,6.5,6.5,6.0,5.5,5.5,5.0,6.0,5.5,7.5,5.0,7.0,5.0,6.5,5.0,9.0,5.0,6.5,7.5,5.0,5.0,7.0,5.5,6.5,5.0,7.5,5.0,6.5,6.5,6.0,5.0,6.5,5.5,9.0,1
1,1,0,5.5,6.72,7.0,7.5,8.0,7.5,6.72,7.0,5.0,7.5,7.0,6.0,9.5,7.5,6.5,5.0,6.5,5.0,6.72,7.0,6.72,6.0,7.0,6.5,6.5,7.5,6.72,8.0,8.0,9.5,6.0,10.0,5.5,1
1,1,0,6.5,7.5,5.0,8.0,6.5,6.0,8.0,6.0,7.5,6.0,6.5,7.0,6.5,6.5,7.5,6.5,7.0,7.5,5.0,5.5,7.0,5.5,7.0,8.0,7.0,5.5,6.5,7.0,7.5,6.0,5.0,5.5,9.0,1
1,1,1,6.0,9.0,5.5,6.5,6.0,7.5,5.0,6.5,5.5,6.0,6.5,6.0,5.5,7.0,5.5,5.0,5.5,8.0,5.0,5.5,6.5,5.5,5.0,5.0,6.25,6.5,7.0,7.5,5.5,5.5,7.0,7.0,9.0,1
1,0,1,9.0,8.5,6.5,6.5,7.5,7.5,8.0,0.0,6.86,7.0,6.0,5.0,5.5,5.5,7.0,6.0,7.5,7.0,6.5,6.0,8.0,6.5,7.15,6.86,7.0,7.5,6.5,5.5,7.0,6.86,7.5,8.0,6.5,1
1,1,0,7.0,9.0,6.5,8.0,7.5,7.0,6.0,5.0,7.5,5.0,8.0,5.5,5.0,7.0,7.5,7.5,5.5,6.0,6.0,6.0,7.5,6.0,6.5,7.5,5.5,6.5,6.5,5.5,6.5,7.0,7.0,6.5,2.5,0
1,0,1,6.5,6.0,2.5,6.5,6.5,5.5,5.0,5.0,7.0,6.5,8.0,6.5,6.0,6.5,7.0,8.0,5.5,7.5,5.0,2.0,6.0,5.0,7.5,0.0,7.0,5.0,6.5,6.0,6.0,0.0,6.0,5.0,0.0,0
1,1,0,6.0,8.0,5.5,5.5,6.0,6.0,5.5,6.5,7.5,6.5,5.5,7.0,6.0,6.5,8.0,8.0,6.0,9.0,5.5,5.5,7.5,7.0,7.5,9.0,8.5,5.5,6.5,7.5,5.5,7.0,6.5,6.5,9.0,1
1,0,0,5.0,6.13,7.5,7.5,7.5,6.0,6.13,6.0,6.0,5.0,5.5,8.0,8.5,5.0,7.5,5.5,6.5,6.5,6.13,5.0,6.13,5.0,7.5,5.5,6.5,5.5,6.13,8.5,5.5,8.0,5.5,7.5,5.5,1
