sex,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Probability
0,17,3,2,2,2,0,no,no,yes,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,0,2.0,14.0,15.0,1
0,16,1,1,1,2,0,no,yes,no,no,no,yes,no,yes,5.0,4.0,3.0,2.0,1.0,0,0.0,13.0,14.0,1
0,18,3,3,1,4,0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,0,4.0,14.0,14.0,1
0,17,0,2,2,3,0,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,0,0.0,14.0,14.0,1
0,18,4,2,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,0,0.0,14.0,17.0,1
0,18,3,2,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,2.0,0,5.0,14.0,17.0,1
0,18,2,2,2,3,0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,5.0,1.0,4.0,0,0.0,11.0,12.0,1
0,17,4,3,1,3,0,no,yes,yes,no,yes,yes,yes,no,4.0,2.0,2.0,1.0,2.0,0,0.0,15.0,15.0,1
0,20,4,2,2,3,2,no,yes,yes,no,no,yes,yes,yes,5.0,4.0,3.0,1.0,1.0,0,4.0,15.0,14.0,1
0,16,4,4,1,1,0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,0,6.0,17.0,17.0,1
0,16,4,3,1,3,0,yes,yes,no,no,yes,yes,yes,no,5.0,3.0,5.0,1.0,1.0,0,2.0,12.0,13.0,1
0,16,4,3,3,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,2.0,0,2.0,16.0,15.0,1
0,16,4,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,0,2.0,13.0,14.0,1
0,16,4,4,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3.0,2.0,3.0,1.0,2.0,0,6.0,13.0,14.0,1
0,16,2,3,1,2,0,yes,no,no,no,yes,yes,yes,no,2.0,3.0,1.0,1.0,1.0,0,0.0,13.0,13.0,1
0,18,4,4,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,3.0,3.0,4.0,0,1.0,13.0,14.0,1
0,16,3,3,1,2,0,no,yes,no,no,yes,yes,yes,no,2.0,3.0,5.0,1.0,4.0,0,6.0,13.0,12.0,1
0,18,2,2,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,0,0.0,11.0,12.0,1
0,19,4,4,2,2,0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,4.0,2.0,3.0,0,2.0,14.0,13.0,1
0,18,1,1,2,2,0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,1.0,1.0,0,2.0,13.0,13.0,1
0,15,3,3,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,5.0,4.0,1.0,1.0,0,4.0,13.0,12.0,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,0,4.0,14.0,16.0,1
0,19,2,1,3,2,0,no,yes,no,no,yes,no,yes,yes,3.0,4.0,1.0,1.0,1.0,0,20.0,14.0,12.0,1
0,15,3,3,1,1,0,no,no,yes,no,yes,yes,yes,no,5.0,3.0,4.0,4.0,4.0,0,6.0,10.0,13.0,1
0,16,1,2,2,1,0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,5.0,1.0,4.0,0,0.0,14.0,14.0,1
0,17,2,2,1,2,0,no,yes,no,no,yes,yes,no,yes,4.0,2.0,2.0,1.0,1.0,0,4.0,14.0,13.0,1
0,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,3.0,2.0,3.0,1.0,2.0,0,10.0,13.0,13.0,1
0,16,0,2,2,1,0,no,yes,no,yes,yes,yes,no,no,3.0,2.0,3.0,1.0,2.0,0,0.0,12.0,11.0,1
0,17,3,2,2,2,0,no,no,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,0,2.0,14.0,16.0,1
0,15,4,3,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,0,0.0,14.0,15.0,1
0,15,4,2,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,0,4.0,13.0,14.0,1
0,17,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,2.0,0,10.0,12.0,15.0,1
0,20,1,1,2,3,0,no,no,no,no,yes,yes,yes,yes,3.0,2.0,2.0,1.0,3.0,0,8.0,11.0,15.0,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,0,7.0,13.0,13.0,1
0,17,4,2,2,3,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,0,0.0,16.0,16.0,1
0,17,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,2.0,3.0,0,32.0,14.0,13.0,1
0,18,1,1,1,3,0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,2.0,3.0,0,4.0,11.0,12.0,1
0,16,4,4,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,0,0.0,16.0,16.0,1
0,17,3,3,1,2,0,no,yes,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,0,10.0,12.0,13.0,1
0,17,2,3,2,1,0,no,yes,no,no,yes,yes,yes,no,5.0,5.0,5.0,1.0,3.0,0,2.0,10.0,11.0,1
0,16,4,2,1,2,0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,0,0.0,14.0,15.0,1
0,17,0,2,2,3,0,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,0,0.0,16.0,15.0,1
0,16,1,1,3,2,0,no,yes,no,no,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,0,0.0,16.0,17.0,1
0,17,2,3,2,1,0,no,yes,no,no,yes,yes,no,no,3.0,3.0,3.0,1.0,4.0,0,4.0,12.0,13.0,1
0,17,2,1,2,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,2.0,0,5.0,11.0,11.0,1
0,18,4,3,2,1,0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,0,8.0,12.0,12.0,1
0,17,3,2,1,2,0,no,no,no,yes,yes,yes,no,no,5.0,4.0,2.0,1.0,1.0,0,4.0,14.0,14.0,1
0,18,1,1,2,3,0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,2.0,0,0.0,14.0,14.0,1
0,19,3,3,1,4,0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,0,4.0,12.0,12.0,1
0,18,3,3,2,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,3.0,0,6.0,13.0,12.0,1
0,18,3,1,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,0,4.0,15.0,15.0,1
0,18,4,4,2,3,0,no,no,no,no,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,0,0.0,19.0,18.0,1
0,15,1,1,2,4,0,yes,yes,yes,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,0,4.0,13.0,13.0,1
0,17,3,2,1,2,0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,3.0,0,2.0,17.0,18.0,1
0,17,1,1,1,3,0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,0,6.0,13.0,12.0,1
0,17,3,2,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,2.0,3.0,0,0.0,12.0,13.0,1
0,19,2,3,1,3,1,no,no,no,yes,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,1,4.0,10.0,11.0,0
0,16,1,2,1,1,0,no,no,no,no,yes,no,yes,no,5.0,3.0,5.0,1.0,2.0,1,4.0,12.0,11.0,0
0,16,3,1,1,2,3,no,yes,yes,no,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,1,5.0,7.0,7.0,0
0,18,2,2,2,4,0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,1,0.0,10.0,9.0,0
0,15,1,1,3,1,0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,1,0.0,8.0,0.0,0
0,19,2,3,2,1,1,no,no,no,no,yes,no,yes,no,2.0,2.0,3.0,3.0,4.0,1,16.0,10.0,11.0,0
0,15,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1,0.0,11.0,0.0,0
0,17,1,1,1,2,0,no,yes,no,no,yes,yes,no,no,4.0,3.0,4.0,1.0,2.0,1,4.0,11.0,10.0,0
0,17,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,1,2.0,6.0,6.0,0
0,16,2,2,2,2,1,yes,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,1,14.0,10.0,10.0,0
0,18,3,2,2,2,0,no,no,no,no,no,no,yes,yes,4.0,1.0,1.0,1.0,1.0,1,75.0,10.0,9.0,0
0,17,2,2,1,1,0,no,yes,no,yes,yes,no,no,no,4.0,5.0,3.0,1.0,1.0,1,4.0,9.0,9.0,0
0,17,4,3,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,1,6.0,7.0,7.0,0
0,17,3,4,1,3,0,no,yes,yes,yes,no,yes,yes,no,4.0,3.0,4.0,2.0,5.0,1,0.0,11.0,11.0,0
0,17,2,2,2,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,5.0,1.0,2.0,1,0.0,11.0,10.0,0
0,16,3,1,1,4,0,yes,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,1,0.0,10.0,9.0,0
0,15,1,1,2,1,0,no,yes,no,no,yes,no,no,yes,5.0,2.0,1.0,1.0,3.0,1,0.0,9.0,10.0,0
0,16,1,2,1,3,1,no,yes,no,no,yes,yes,no,no,1.0,3.0,2.0,1.0,2.0,1,0.0,10.0,8.0,0
0,18,4,4,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,2.0,2.0,1,4.0,7.0,9.0,0
0,16,1,3,2,1,0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,3.0,1.0,3.0,1,11.0,10.0,11.0,0
0,16,3,3,3,2,0,yes,yes,no,yes,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,1,4.0,8.0,10.0,0
0,18,3,1,1,2,1,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,1.0,1,16.0,9.0,8.0,0
0,17,4,1,1,1,0,no,yes,no,no,yes,yes,no,yes,3.0,2.0,2.0,1.0,1.0,1,0.0,8.0,10.0,0
0,15,1,1,1,2,0,yes,yes,no,no,no,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,1,2.0,13.0,11.0,0
0,16,2,2,2,2,1,yes,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,1,14.0,10.0,11.0,0
0,17,3,1,2,2,3,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1,2.0,7.0,9.0,0
0,16,2,1,1,2,0,no,yes,yes,no,yes,yes,no,yes,4.0,3.0,5.0,1.0,1.0,1,2.0,8.0,9.0,0
0,18,3,3,1,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,4.0,1.0,1.0,1,0.0,10.0,9.0,0
0,18,3,2,2,2,0,no,no,no,no,no,no,yes,yes,4.0,1.0,1.0,1.0,1.0,1,15.0,12.0,9.0,0
0,16,2,2,1,1,1,no,no,no,no,yes,yes,no,no,5.0,3.0,4.0,1.0,1.0,1,12.0,13.0,11.0,0
0,19,2,2,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,1,0.0,10.0,10.0,0
0,18,2,2,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,2.0,4.0,1,2.0,10.0,10.0,0
0,19,1,1,3,2,2,no,yes,no,no,no,yes,yes,yes,5.0,3.0,4.0,1.0,1.0,1,2.0,8.0,8.0,0
0,18,2,2,1,2,1,no,yes,no,no,no,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,1,16.0,9.0,8.0,0
0,16,4,3,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,3.0,4.0,4.0,2.0,4.0,1,2.0,10.0,9.0,0
0,17,2,2,1,1,0,no,yes,yes,no,yes,yes,yes,no,5.0,1.0,3.0,1.0,2.0,1,5.0,9.0,9.0,0
0,17,1,1,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,2.0,1,10.0,11.0,10.0,0
0,15,3,2,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,1,4.0,12.0,11.0,0
0,16,2,2,2,4,0,no,yes,yes,yes,no,yes,yes,no,5.0,3.0,5.0,1.0,1.0,1,6.0,10.0,10.0,0
0,17,1,1,1,1,1,no,yes,no,no,no,no,yes,no,5.0,4.0,4.0,2.0,2.0,1,0.0,6.0,6.0,0
0,18,4,4,3,2,0,no,yes,no,no,no,yes,yes,yes,3.0,2.0,2.0,4.0,2.0,1,0.0,7.0,5.0,0
0,15,4,3,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5.0,2.0,2.0,1.0,1.0,1,8.0,8.0,8.0,0
0,19,1,1,1,1,0,no,yes,no,no,yes,no,no,no,1.0,4.0,4.0,1.0,1.0,1,0.0,6.0,8.0,0
0,18,3,1,1,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,1.0,1,4.0,8.0,8.0,0
0,17,2,2,2,2,0,yes,no,yes,no,yes,yes,no,no,5.0,1.0,3.0,1.0,1.0,1,0.0,11.0,9.0,0
0,16,4,4,2,1,0,no,yes,no,no,yes,yes,no,no,5.0,1.0,3.0,1.0,2.0,1,1.0,11.0,11.0,0
0,16,3,3,2,1,2,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,1,0.0,4.0,0.0,0
0,18,4,4,1,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,3.0,1,2.0,11.0,11.0,0
0,18,1,2,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3.0,4.0,4.0,2.0,3.0,1,9.0,9.0,8.0,0
0,16,2,2,1,2,0,no,yes,yes,no,no,yes,yes,no,5.0,1.0,5.0,1.0,1.0,1,0.0,6.0,7.0,0
0,15,3,3,1,4,0,yes,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,1,10.0,10.0,11.0,0
0,18,1,2,2,2,2,no,yes,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,1,2.0,6.0,8.0,0
0,17,3,3,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,2.0,5.0,1,2.0,11.0,12.0,0
0,17,0,1,2,1,0,no,no,no,yes,no,yes,no,no,2.0,4.0,4.0,3.0,5.0,1,5.0,9.0,9.0,0
0,16,3,3,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,1,2.0,9.0,11.0,0
0,17,1,1,1,2,0,yes,no,no,no,no,yes,no,yes,4.0,3.0,2.0,1.0,1.0,1,10.0,10.0,9.0,0
0,18,2,1,1,2,3,no,yes,no,yes,yes,no,yes,yes,5.0,4.0,5.0,1.0,3.0,1,10.0,10.0,9.0,0
0,15,2,3,2,1,0,no,yes,no,yes,yes,yes,no,no,3.0,5.0,1.0,1.0,1.0,1,0.0,8.0,7.0,0
0,16,3,1,1,4,0,yes,yes,yes,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,1,4.0,7.0,7.0,0
0,17,3,4,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,3.0,3.0,4.0,1,28.0,10.0,9.0,0
0,18,2,2,1,2,1,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,1.0,2.0,1,3.0,7.0,6.0,0
0,16,2,2,1,3,0,no,yes,no,no,no,yes,no,yes,4.0,3.0,3.0,2.0,2.0,1,2.0,11.0,11.0,0
0,15,3,2,1,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,1,10.0,7.0,6.0,0
0,16,3,3,2,1,0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,1,4.0,9.0,9.0,0
0,17,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,1,0.0,11.0,10.0,0
0,17,2,1,3,1,0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,2.0,1.0,2.0,1,8.0,11.0,10.0,0
0,16,3,3,1,2,0,no,yes,yes,no,yes,yes,no,no,4.0,3.0,2.0,1.0,2.0,1,4.0,6.0,10.0,0
0,18,4,2,1,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,1,0.0,5.0,0.0,0
0,15,1,1,2,2,0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,3.0,1.0,2.0,1,0.0,10.0,10.0,0
0,15,2,4,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1,2.0,10.0,11.0,0
0,18,3,3,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,1,0.0,7.0,0.0,0
0,16,3,3,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,1,4.0,10.0,11.0,0
0,17,1,1,2,1,0,no,yes,no,yes,yes,no,yes,yes,3.0,5.0,5.0,2.0,2.0,1,3.0,10.0,11.0,0
0,15,2,4,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1,2.0,10.0,9.0,0
0,18,3,3,1,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,4.0,1.0,1.0,1,0.0,10.0,10.0,0
0,17,0,0,2,1,0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,1,0.0,10.0,11.0,0
0,15,2,2,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4.0,1.0,3.0,1.0,3.0,1,2.0,8.0,9.0,0
0,16,3,3,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,4.0,1,4.0,11.0,11.0,0
0,16,2,2,2,2,0,no,no,yes,yes,no,yes,yes,no,3.0,4.0,4.0,1.0,4.0,1,2.0,13.0,13.0,0
0,15,3,3,2,1,0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,4.0,2.0,3.0,1,4.0,10.0,10.0,0
0,15,1,1,1,2,2,yes,yes,no,no,no,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,1,2.0,8.0,6.0,0
0,19,3,3,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,5.0,3.0,3.0,1,15.0,9.0,9.0,0
0,19,2,3,1,3,1,no,no,no,yes,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,1,0.0,7.0,5.0,0
0,17,3,2,1,2,1,no,no,no,no,yes,yes,no,yes,4.0,5.0,4.0,1.0,2.0,1,0.0,10.0,10.0,0
0,18,1,1,3,2,2,no,no,no,yes,yes,yes,no,yes,3.0,4.0,4.0,2.0,2.0,1,3.0,7.0,8.0,0
0,18,2,2,3,2,1,no,no,no,yes,yes,yes,no,yes,4.0,3.0,3.0,1.0,1.0,1,0.0,9.0,0.0,0
0,15,2,2,2,2,0,yes,yes,no,no,yes,yes,yes,no,4.0,1.0,3.0,1.0,3.0,1,0.0,11.0,10.0,0
0,18,1,1,1,2,1,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,1,9.0,7.0,7.0,0
0,19,1,1,3,3,0,no,no,no,yes,yes,no,no,yes,1.0,5.0,5.0,4.0,3.0,1,12.0,10.0,10.0,0
0,16,3,3,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,1,0.0,7.0,7.0,0
0,16,3,3,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,4.0,1,54.0,11.0,12.0,0
0,15,1,2,1,2,0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1,2.0,10.0,11.0,0
0,16,2,2,1,2,0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1,0.0,12.0,11.0,0
0,18,1,4,1,2,0,yes,yes,no,no,no,yes,no,yes,3.0,4.0,4.0,1.0,2.0,1,2.0,10.0,10.0,0
0,18,2,2,2,3,0,no,no,yes,no,yes,yes,no,no,5.0,3.0,3.0,1.0,3.0,1,2.0,10.0,9.0,0
0,18,4,4,2,2,0,no,no,yes,yes,yes,yes,yes,no,4.0,3.0,4.0,2.0,2.0,1,8.0,12.0,10.0,0
0,18,2,3,2,1,0,no,yes,no,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,2.0,1,0.0,10.0,10.0,0
0,19,0,1,1,2,2,no,yes,no,no,no,no,no,no,3.0,4.0,2.0,1.0,1.0,1,0.0,9.0,10.0,0
0,16,2,2,1,2,0,no,no,yes,no,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1,0.0,8.0,7.0,0
0,15,4,3,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5.0,2.0,2.0,1.0,1.0,1,4.0,10.0,11.0,0
0,15,2,1,2,1,0,no,yes,no,yes,yes,no,yes,yes,4.0,4.0,2.0,1.0,1.0,1,0.0,11.0,10.0,0
0,16,2,3,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,3.0,1,6.0,8.0,10.0,0
0,17,1,0,2,2,0,no,no,no,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,1.0,1,1.0,11.0,9.0,0
0,17,2,2,1,2,1,no,yes,no,no,yes,yes,yes,yes,3.0,3.0,1.0,1.0,2.0,1,0.0,9.0,8.0,0
0,15,4,4,2,2,2,no,no,yes,no,yes,yes,yes,yes,4.0,4.0,4.0,2.0,3.0,1,6.0,7.0,9.0,0
0,15,3,4,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1,2.0,12.0,12.0,0
0,17,3,3,1,3,0,no,no,no,yes,no,yes,no,no,3.0,2.0,3.0,1.0,1.0,1,4.0,10.0,9.0,0
0,18,1,1,3,1,3,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,1,6.0,9.0,8.0,0
0,20,1,0,2,1,1,yes,no,no,no,yes,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,1,5.0,8.0,10.0,0
0,17,4,2,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5.0,5.0,5.0,1.0,3.0,1,0.0,8.0,8.0,0
0,16,2,2,3,2,0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,1,4.0,9.0,10.0,0
0,17,1,4,4,1,1,no,yes,no,no,yes,yes,yes,no,5.0,5.0,4.0,1.0,1.0,1,14.0,9.0,9.0,0
0,16,1,1,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5.0,5.0,5.0,5.0,5.0,1,6.0,10.0,8.0,0
0,18,3,2,1,3,0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,3.0,5.0,1.0,1,10.0,12.0,11.0,0
0,18,1,1,4,3,0,no,no,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,2.0,1,2.0,8.0,8.0,0
0,19,4,4,1,1,1,no,yes,no,no,yes,yes,yes,yes,3.0,2.0,5.0,4.0,4.0,1,5.0,9.0,10.0,0
0,18,4,3,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,4.0,1.0,1.0,1,9.0,9.0,10.0,0
0,17,3,4,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,3.0,3.0,4.0,1,14.0,8.0,9.0,0
0,16,2,2,1,2,1,yes,no,no,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,1,12.0,8.0,10.0,0
0,18,4,4,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2.0,4.0,4.0,1.0,1.0,1,15.0,9.0,8.0,0
0,17,3,2,2,2,0,no,no,no,no,yes,yes,no,yes,1.0,2.0,3.0,1.0,2.0,1,2.0,12.0,12.0,0
0,16,4,4,1,2,0,no,yes,no,yes,yes,yes,no,no,2.0,4.0,4.0,2.0,3.0,1,6.0,10.0,11.0,0
0,18,4,4,3,2,0,no,yes,yes,no,no,yes,yes,yes,3.0,2.0,2.0,4.0,2.0,1,10.0,14.0,12.0,0
0,17,2,2,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,1,4.0,9.0,10.0,0
0,17,4,4,2,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,1,0.0,7.0,7.0,0
0,17,1,1,2,1,0,no,yes,no,yes,no,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,1,0.0,11.0,11.0,0
0,17,2,2,1,2,0,no,yes,no,no,no,yes,yes,no,5.0,4.0,5.0,1.0,2.0,1,4.0,10.0,9.0,0
0,18,1,1,2,2,0,yes,no,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1,4.0,8.0,9.0,0
0,15,2,3,2,1,0,no,yes,no,yes,yes,yes,no,no,3.0,5.0,1.0,1.0,1.0,1,4.0,11.0,11.0,0
0,18,1,1,3,1,3,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,1,6.0,11.0,10.0,0
0,18,4,4,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,1.0,1,14.0,12.0,10.0,0
0,15,1,1,1,2,0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,2.0,2.0,3.0,1,2.0,9.0,10.0,0
0,16,1,1,2,1,0,no,yes,yes,no,yes,yes,no,no,4.0,3.0,2.0,1.0,4.0,1,6.0,9.0,9.0,0
0,15,1,1,1,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,1,0.0,8.0,11.0,0
0,17,1,1,1,3,1,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,4.0,1.0,1.0,1,0.0,6.0,5.0,0
0,17,4,4,2,3,0,no,yes,yes,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,1,4.0,14.0,14.0,1
0,15,2,1,3,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,1,4.0,10.0,12.0,1
0,17,1,1,2,3,0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,3.0,1,4.0,15.0,14.0,1
0,15,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1,4.0,13.0,14.0,1
0,18,2,2,2,3,0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,1.0,1.0,1.0,1,5.0,14.0,14.0,1
0,18,3,3,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,1,8.0,10.0,11.0,1
